date,close
1936-11-30,36.0
1936-12-31,37.5
1937-01-30,44.0
1937-02-27,48.0
1937-03-31,44.625
1937-04-30,43.75
1937-05-28,41.375
1937-06-30,37.5
1937-07-31,38.1875
1937-08-31,36.5625
1937-09-30,31.5
1937-10-31,24.5625
1937-11-30,23.0
1937-12-31,19.25
1938-01-31,20.25
1938-02-28,20.0
1938-03-31,19.8125
1938-04-30,18.25
1938-05-31,16.75
1938-06-30,17.375
1938-07-30,22.25
1938-08-31,20.5625
1938-09-30,18.5
1938-10-31,22.5
1938-11-30,26.1875
1938-12-31,28.375
1939-01-31,26.6875
1939-02-28,26.1875
1939-03-31,25.375
1939-04-29,20.75
1939-05-31,21.8125
1939-06-30,18.6875
1939-07-31,16.5
1939-08-31,16.0
1939-09-30,19.5
1939-10-31,22.25
1939-11-30,21.5
1939-12-30,20.375
1940-01-31,23.3125
1940-02-29,24.375
1940-03-30,23.25
1940-04-30,22.6875
1940-05-31,16.5625
1940-06-29,14.6875
1940-07-31,14.4375
1940-08-31,14.75
1940-09-30,18.625
1940-10-31,20.4375
1940-11-30,23.0
1940-12-31,24.375
1941-01-31,23.75
1941-02-28,25.0
1941-03-31,24.0
1941-04-30,23.75
1941-05-31,23.625
1941-06-30,25.4375
1941-07-31,26.25
1941-08-30,27.5
1941-09-30,27.875
1941-10-31,27.75
1941-11-29,27.75
1941-12-31,25.25
1942-01-31,25.125
1942-02-28,24.5
1942-03-31,24.9375
1942-04-30,24.75
1942-05-29,23.75
1942-06-30,23.25
1942-07-31,23.75
1942-08-31,25.625
1942-09-30,26.5
1942-10-31,28.125
1942-11-30,27.75
1942-12-31,26.0
1943-01-30,26.5625
1943-02-27,29.0625
1943-03-31,32.25
1943-04-30,33.8125
1943-05-29,37.6875
1943-06-30,38.625
1943-07-31,40.5625
1943-08-31,38.75
1943-09-30,37.625
1943-10-30,37.0
1943-11-30,35.75
1943-12-31,35.25
1944-01-31,39.25
1944-02-29,40.0
1944-03-31,41.4375
1944-04-29,41.25
1944-05-31,45.0
1944-06-30,47.0
1944-07-31,47.75
1944-08-31,49.8125
1944-09-30,51.0
1944-10-31,50.75
1944-11-30,51.25
1944-12-30,52.75
1945-01-31,56.3125
1945-02-28,56.3125
1945-03-31,56.4375
1945-04-30,59.0
1945-05-31,62.1875
1945-06-30,61.25
1945-07-31,67.125
1945-08-31,66.125
1945-09-29,72.125
1945-10-31,79.0
1945-11-30,81.75
1945-12-31,82.0
1946-01-31,81.5
1946-02-28,75.75
1946-03-30,74.0
1946-04-30,91.0
1946-05-31,93.5
1946-06-28,99.5625
1946-07-31,90.75
1946-08-29,85.0
1946-09-30,67.0
1946-10-31,69.5
1946-11-29,65.0
1946-12-31,70.0
1947-01-31,69.625
1947-02-28,67.75
1947-03-31,62.625
1947-04-30,59.75
1947-05-29,57.875
1947-06-30,57.875
1947-07-31,59.75
1947-08-29,57.875
1947-09-30,58.5
1947-10-31,61.0
1947-11-29,61.75
1947-12-31,57.75
1948-01-31,55.875
1948-02-28,53.875
1948-03-31,54.0
1948-04-30,56.625
1948-05-28,60.0
1948-06-30,59.25
1948-07-30,56.0625
1948-08-31,54.0
1948-09-30,51.625
1948-10-30,51.625
1948-11-30,50.5625
1948-12-31,48.5
1949-01-31,47.5
1949-02-28,46.0
1949-03-31,46.0
1949-04-30,43.75
1949-05-31,41.375
1949-06-30,37.0
1949-07-29,37.25
1949-08-31,39.125
1949-09-30,40.0
1949-10-31,42.5
1949-11-30,40.3125
1949-12-31,40.875
1950-01-31,43.0
1950-02-28,42.5
1950-03-31,43.0
1950-04-29,44.625
1950-05-31,46.625
1950-06-30,45.625
1950-07-31,43.1875
1950-08-31,43.5
1950-09-29,45.75
1950-10-31,46.25
1950-11-30,48.0
1950-12-30,49.75
1951-01-31,57.0
1951-02-28,62.0
1951-03-31,59.75
1951-04-30,58.5
1951-05-31,56.5
1951-06-29,51.3125
1951-07-31,50.125
1951-08-31,53.125
1951-09-28,55.0
1951-10-31,53.0
1951-11-30,51.0
1951-12-31,47.75
1952-01-31,48.5
1952-02-29,48.625
1952-03-31,49.625
1952-04-30,49.875
1952-05-29,50.0
1952-06-30,49.0
1952-07-31,49.0
1952-08-29,48.375
1952-09-30,48.5625
1952-10-31,48.0625
1952-11-28,48.25
1952-12-31,47.6875
1953-01-30,47.375
1953-02-27,48.5
1953-03-31,48.375
1953-04-30,49.5
1953-05-29,49.875
1953-06-30,49.0
1953-07-31,47.3125
1953-08-31,46.125
1953-09-30,46.125
1953-10-30,33.375
1953-11-30,46.0
1953-12-31,46.5625
1954-01-29,47.5
1954-02-26,48.0
1954-03-31,48.625
1954-04-30,49.0
1954-05-28,48.875
1954-06-30,47.0
1954-07-30,49.25
1954-08-31,62.5
1954-09-30,73.5
1954-10-29,84.5
1954-11-30,74.125
1954-12-31,77.125
1955-01-31,108.5
1955-02-28,117.0
1955-03-31,113.5
1955-04-29,107.5
1955-05-31,103.75
1955-06-30,97.0
1955-07-29,99.0
1955-08-31,100.0
1955-09-30,99.5
1955-10-31,99.25
1955-11-30,99.875
1955-12-30,101.0
1956-01-31,100.0
1956-02-29,104.625
1956-03-29,109.0
